10010011	4	4	2	5	4	5	5	5	1	4	2	1	1	2	4	3	3	5	1	5	5	5	5	3	5	5	2	4	4	5	5	5	5	5	5	1	5	5	3	5	5	3	5	3	3	5	5	1	4	1	5	3	5	5	5	5	3	5	5	3	5	5	5	1	1	5	1	5	3	1	1	3	2	3	1	5	2	3	5	5	5	5	3	5	3	4	4	3	5	3	2	5	5	1	5	5	5	3	4	5	4	5	1	4	1	5	2	5	5	5	5	1	0
10010012	5	2	2	4	5	4	3	5	1	4	4	1	2	2	4	2	4	3	1	4	3	3	4	5	4	4	3	5	3	3	4	4	2	4	4	3	4	5	4	4	4	4	5	3	3	3	2	4	2	2	4	2	5	5	5	4	3	3	4	3	2	5	4	4	3	4	5	4	5	3	2	4	3	4	4	3	2	4	5	5	4	5	4	5	1	4	5	2	5	5	3	3	1	2	5	4	3	3	4	4	4	5	1	4	1	4	4	4	3	3	4	1	0
10010013	5	1	1	4	5	5	5	5	2	5	3	1	2	3	4	2	5	3	2	5	1	4	5	4	2	4	5	5	4	3	1	5	1	2	1	5	2	5	3	5	5	3	5	5	4	1	5	2	5	1	5	1	3	5	2	2	4	5	5	3	1	4	5	1	5	5	5	5	4	3	2	2	2	3	2	1	2	4	4	5	4	5	5	4	5	5	5	4	5	5	5	1	3	2	5	5	1	4	3	5	2	2	1	2	1	5	1	3	1	4	4	0	1
10010014	4	3	2	3	4	3	2	2	3	4	4	2	2	2	4	2	3	3	3	4	4	4	3	2	4	4	2	4	4	4	2	3	2	4	5	3	4	4	4	3	2	2	4	3	4	2	2	2	2	2	4	2	4	3	2	4	3	2	4	4	4	4	4	4	3	3	4	4	4	3	3	2	2	4	3	2	2	4	4	4	4	5	4	4	2	2	5	3	5	4	3	4	2	4	4	4	2	3	4	4	3	4	2	2	1	4	4	4	3	4	4	1	0
10010015	5	5	2	5	5	3	2	2	4	5	4	5	5	3	4	1	4	4	5	4	3	5	5	2	4	5	2	2	3	4	4	3	1	5	3	2	3	5	4	1	3	5	5	2	4	3	3	4	2	5	5	3	4	5	3	5	4	2	3	4	2	4	4	3	4	3	3	4	3	5	2	2	2	4	4	4	1	5	4	4	3	5	4	3	1	4	5	3	5	5	2	4	1	5	5	3	3	3	4	3	3	4	3	3	1	4	4	4	5	3	3	0	1
10010016	4	4	2	3	2	2	4	3	4	5	4	2	4	3	4	3	4	5	2	4	4	5	4	3	4	4	3	1	3	4	3	5	2	2	3	4	5	5	4	3	4	2	4	5	5	3	2	2	5	2	4	3	2	3	2	4	4	3	5	5	2	5	4	3	2	3	4	3	3	2	4	3	2	3	2	3	4	5	4	2	5	4	3	2	2	5	5	1	4	5	3	2	1	1	5	4	2	3	5	5	5	3	1	4	1	2	3	3	4	4	5	0	1
10010017	4	2	1	3	4	4	3	3	4	4	4	2	2	4	3	3	2	3	4	4	5	4	4	3	3	2	3	4	3	5	3	5	3	3	4	4	5	5	4	3	3	3	4	2	3	3	3	5	3	2	3	3	4	5	4	4	4	4	4	3	3	4	4	4	4	3	5	3	3	2	2	2	2	4	4	4	2	4	4	4	4	4	4	4	2	5	5	2	4	3	4	4	2	4	4	4	3	2	4	5	3	4	2	4	1	4	1	4	4	4	4	0	1
10010018	4	2	1	4	4	5	3	4	4	3	5	4	3	3	5	2	2	5	3	4	2	3	4	3	4	3	5	3	3	3	4	4	2	3	3	4	3	5	3	3	3	2	4	3	4	3	3	4	3	3	5	3	5	5	5	4	4	3	3	4	1	4	4	3	2	3	5	4	2	5	5	3	2	5	3	3	2	3	5	4	3	5	5	3	2	4	5	1	4	4	3	2	2	5	4	3	2	3	4	5	4	3	2	5	1	2	3	4	3	5	3	1	0
10010019	4	2	2	4	4	4	4	4	1	3	3	1	1	1	3	2	1	3	1	4	4	3	2	5	4	3	3	4	4	3	2	4	3	3	3	2	3	4	3	2	3	3	4	2	2	2	2	4	2	2	4	3	3	4	4	3	3	4	3	3	2	3	4	3	2	4	4	4	3	2	3	2	2	4	4	2	2	4	4	4	4	5	4	3	2	3	5	3	2	3	2	2	4	2	4	3	3	2	3	3	3	4	2	3	2	3	2	3	5	3	3	0	1
10010020	4	2	2	4	3	4	3	4	1	4	3	1	1	4	4	3	2	4	1	3	4	4	4	5	4	4	4	3	3	4	4	4	3	4	4	4	3	5	3	4	4	5	4	4	3	2	3	4	4	1	4	2	4	5	5	3	3	5	4	3	3	4	4	4	2	4	4	4	5	1	1	3	2	3	4	4	2	4	4	3	3	5	3	4	2	4	4	2	3	4	4	3	3	1	4	3	3	4	4	5	3	4	2	4	2	4	2	3	4	4	3	1	0
10010021	4	3	2	3	5	4	4	4	3	5	3	3	4	2	2	2	1	3	3	3	2	2	2	5	2	3	2	4	3	4	2	3	2	4	2	4	3	5	3	2	2	3	3	4	4	4	3	3	4	2	3	2	4	3	5	3	2	4	3	4	3	3	4	2	2	3	3	4	4	4	3	3	1	3	3	4	3	4	2	4	3	5	4	3	2	3	5	2	4	4	4	3	2	5	3	4	4	4	4	3	3	4	2	4	1	3	2	4	1	4	4	1	0
10010022	4	2	2	5	4	4	5	4	4	4	4	1	3	2	4	1	5	4	3	4	3	2	4	3	4	4	3	3	4	5	3	4	1	4	4	2	4	4	4	2	4	4	3	3	3	2	2	4	3	2	5	2	4	4	3	4	4	2	3	4	2	5	4	4	4	3	4	3	4	3	4	1	2	4	3	4	2	5	4	4	4	5	4	4	2	5	4	2	4	4	1	1	1	5	5	4	2	3	5	5	3	5	3	4	3	4	5	4	2	4	3	0	1
10010023	5	1	1	5	5	4	2	3	5	4	5	5	5	2	3	2	1	4	5	3	3	4	2	3	3	4	2	3	3	3	4	2	3	3	2	4	2	5	2	3	2	3	4	3	2	4	4	3	3	4	4	2	4	5	5	2	3	3	3	3	3	4	3	2	4	4	5	4	3	5	2	4	3	4	4	4	3	3	4	3	3	4	3	4	2	2	4	3	3	2	3	4	2	5	4	4	3	4	3	2	3	5	2	3	1	2	4	3	4	2	3	1	0
10010024	4	2	2	4	4	4	1	2	4	4	4	2	4	2	4	2	4	3	4	3	2	5	4	2	4	4	4	5	5	4	3	5	4	5	3	3	4	4	5	3	4	2	5	5	4	2	4	5	4	4	5	2	5	4	4	3	3	1	3	2	1	5	4	2	3	4	5	4	3	3	2	2	2	4	3	5	1	4	5	4	5	5	4	5	1	4	4	5	4	5	2	4	5	5	5	4	3	4	4	4	3	5	4	4	1	2	5	5	3	3	4	1	0
10010025	4	3	2	5	3	5	2	2	3	3	3	5	4	1	2	1	3	3	4	1	5	5	3	3	2	4	2	4	3	3	2	3	1	4	1	3	3	4	3	2	2	3	4	2	2	2	4	3	2	2	5	3	3	4	4	4	3	3	2	3	2	5	4	2	4	2	5	4	2	4	1	3	3	4	2	3	3	4	4	5	3	5	3	4	2	3	4	2	4	3	3	4	2	5	4	2	2	3	4	4	3	4	2	3	1	2	4	3	4	3	3	0	1
10010026	5	1	2	5	5	5	3	3	4	4	5	5	2	1	3	2	3	3	2	3	3	3	3	3	2	2	3	5	2	3	4	3	3	3	1	4	2	5	1	2	2	2	3	3	2	3	4	5	1	2	5	2	4	5	2	3	3	4	3	1	5	5	3	2	3	1	5	5	2	5	1	4	4	3	4	4	4	3	4	3	2	5	3	5	5	3	5	2	3	4	4	5	3	3	3	3	3	3	2	3	2	3	2	2	1	1	3	3	3	3	3	0	1
10010027	4	3	3	4	4	3	4	3	3	4	4	4	2	3	3	3	1	3	2	4	2	3	3	4	4	4	3	4	4	4	2	3	2	3	3	4	3	4	4	2	3	4	3	3	3	2	2	4	4	2	3	2	3	3	3	3	4	3	4	3	2	4	3	3	4	4	4	4	4	2	2	2	2	3	2	3	3	4	4	4	4	5	4	3	3	3	4	4	4	4	4	3	3	2	4	2	3	3	4	3	3	4	2	3	2	3	4	4	3	3	4	1	0
10010028	5	2	2	4	5	5	5	4	5	5	4	2	5	3	4	2	5	3	5	4	2	4	4	5	5	4	4	5	5	2	3	5	2	5	2	3	3	5	5	5	3	5	5	3	4	2	5	4	5	5	5	2	5	3	4	3	5	1	2	4	2	5	5	3	2	3	4	4	4	5	5	3	4	4	4	2	5	5	4	4	4	5	5	5	2	5	5	3	5	5	3	3	2	5	5	5	2	4	4	5	4	5	2	4	3	2	4	4	3	4	4	1	0
10010029	4	1	2	3	3	4	5	5	2	3	3	1	2	2	4	1	1	5	2	3	5	3	5	4	3	4	3	3	2	5	2	5	2	3	5	5	2	5	3	3	5	4	3	2	3	2	2	4	3	3	4	3	3	5	4	4	4	5	3	3	2	4	5	2	1	3	5	4	3	4	3	2	1	4	5	5	1	4	4	4	4	5	2	3	2	5	5	2	4	5	3	4	2	3	3	2	4	3	4	5	2	3	2	3	1	4	4	4	4	4	3	1	0
10010030	4	4	3	3	3	4	2	4	1	4	4	3	1	3	3	2	3	3	1	3	2	4	2	1	3	3	3	3	4	3	4	3	2	3	4	2	3	5	3	4	3	2	3	2	3	4	2	1	3	1	4	2	3	4	3	3	1	4	2	2	3	4	4	4	1	2	3	4	2	2	1	2	2	4	4	3	2	4	3	2	3	5	4	4	2	2	4	5	4	3	2	4	4	2	4	3	1	2	3	3	2	4	2	2	1	4	3	4	3	3	3	0	1
10010031	4	2	2	3	4	5	5	5	1	4	1	1	1	2	4	1	3	3	1	5	5	4	5	3	2	3	3	2	2	4	4	5	2	4	1	4	2	5	4	4	4	2	4	2	2	4	1	3	2	4	4	3	5	5	5	4	2	4	2	4	2	5	5	2	1	2	5	4	2	2	4	4	2	4	3	2	5	3	4	4	4	5	4	3	3	5	5	2	4	4	4	3	2	2	4	4	3	2	2	5	3	3	4	4	2	4	2	3	3	4	3	1	0
10010032	4	2	2	3	4	5	5	4	3	3	4	1	1	4	4	2	4	4	2	4	2	2	4	3	4	4	4	2	4	4	1	5	3	4	4	4	2	5	4	2	5	4	4	4	3	2	2	4	4	2	3	2	3	5	4	2	5	4	4	4	1	3	4	4	3	4	5	4	3	2	5	3	2	4	4	5	2	4	4	4	4	5	4	4	2	5	4	3	4	4	4	1	2	2	3	4	4	5	4	5	4	4	4	4	1	3	4	3	2	4	3	1	0
10010033	5	2	1	5	3	5	5	5	5	3	5	1	5	4	5	1	2	5	5	3	1	3	5	5	5	4	5	4	5	4	1	5	2	4	4	4	4	5	4	2	4	5	5	2	5	3	3	4	5	5	5	1	5	5	5	3	5	2	5	4	1	5	5	5	5	5	5	5	5	3	5	2	3	4	5	5	1	5	3	4	4	5	5	3	1	5	5	3	4	5	3	1	1	5	5	4	4	5	4	5	4	5	3	5	1	4	3	5	1	4	4	1	0
10010034	4	2	1	4	4	5	2	5	4	3	4	1	3	3	4	1	4	4	3	4	1	4	4	5	4	4	4	5	4	4	1	5	1	4	5	3	3	4	5	1	4	5	4	2	4	1	2	4	2	4	4	2	5	5	4	3	4	2	5	5	3	5	5	3	4	5	5	5	3	2	2	3	2	4	4	5	2	5	3	4	4	5	5	3	1	5	5	1	4	4	2	3	1	1	4	4	2	3	4	5	4	5	2	5	1	2	4	3	1	3	4	1	0
10010035	4	1	2	4	5	5	4	5	5	5	4	1	5	2	3	1	3	4	5	5	2	3	5	3	3	5	3	3	4	4	1	5	2	5	5	1	4	5	4	2	4	3	5	3	4	1	2	2	3	4	4	2	5	5	5	4	5	2	5	3	2	5	4	5	2	2	4	4	4	3	5	2	2	3	3	3	3	4	4	3	4	5	4	3	3	4	4	2	4	5	1	2	2	4	4	3	3	2	3	5	3	3	2	3	1	5	3	3	2	4	3	0	1
10010036	4	1	1	4	4	5	3	5	5	4	3	1	5	2	3	2	2	3	5	5	4	4	3	4	4	3	3	3	3	4	1	4	2	5	4	3	4	5	4	3	4	4	5	4	3	2	3	2	2	5	4	1	5	5	4	3	4	1	3	3	1	4	3	4	3	1	5	4	3	4	5	2	2	5	3	5	1	4	5	5	4	5	5	4	1	5	3	2	5	5	2	3	1	5	3	4	3	3	3	4	3	4	3	3	1	5	3	4	2	3	4	0	1
10010037	3	3	2	5	2	4	3	4	5	3	4	2	5	2	2	1	2	2	5	2	2	2	4	3	3	4	2	2	2	4	3	3	3	3	2	3	3	5	2	2	2	3	3	3	2	3	4	4	3	5	5	3	4	4	5	3	4	2	3	2	3	5	4	4	4	2	5	3	2	4	4	3	2	3	3	5	3	2	3	4	2	5	4	3	1	3	4	2	4	3	2	2	2	5	4	3	3	2	2	3	3	4	3	3	1	2	3	3	2	2	3	0	1
10010038	4	1	2	4	4	4	4	4	4	4	2	1	4	5	4	2	4	3	4	5	1	2	4	2	4	4	5	3	4	5	1	4	2	4	5	2	3	4	4	3	4	3	4	4	5	2	4	1	5	4	4	1	4	4	5	2	5	1	4	5	2	5	5	5	1	5	4	4	5	3	5	2	1	3	2	5	3	4	4	4	5	5	5	4	1	5	3	3	5	5	3	3	2	5	4	5	2	5	4	4	4	5	3	5	1	5	4	4	1	5	5	1	0
10010039	5	1	1	4	5	5	3	4	5	5	5	3	5	4	3	1	2	3	5	5	1	5	4	1	5	5	3	5	4	5	1	4	1	5	5	5	5	5	5	1	4	2	5	4	5	1	4	2	4	5	5	2	4	5	3	4	5	1	3	4	1	5	5	5	4	2	5	5	5	5	5	3	1	5	5	4	2	4	4	5	5	5	2	4	2	4	5	1	5	5	4	2	2	5	5	5	4	4	4	4	4	5	2	4	1	4	5	5	3	4	4	0	1
10010040	4	2	1	5	3	4	3	3	5	4	5	2	5	2	5	2	4	4	5	2	4	4	4	4	4	3	4	3	2	4	2	5	2	3	4	4	4	5	4	4	4	3	4	4	4	3	3	4	4	5	4	2	4	5	4	4	4	2	4	2	2	4	4	2	4	3	5	4	5	3	3	2	1	4	4	4	2	4	4	4	4	5	4	4	2	4	4	1	4	5	3	4	2	5	3	4	5	3	3	4	4	2	4	4	1	3	5	5	3	3	4	0	1
10010041	3	3	1	4	3	5	5	4	1	5	5	1	2	3	5	2	1	5	2	5	1	1	5	5	1	5	5	1	3	5	5	5	1	5	5	1	2	5	3	5	5	5	2	1	4	3	1	5	3	2	5	1	5	5	5	5	4	5	5	5	5	4	5	5	2	5	5	5	3	3	2	5	1	5	3	5	1	3	5	5	5	5	5	2	1	5	5	5	4	5	1	1	1	2	5	5	5	5	5	5	5	3	5	5	1	5	5	5	2	5	5	1	0
10010042	4	2	2	4	5	5	4	4	5	3	4	2	3	3	4	1	4	4	5	4	3	3	4	4	4	4	4	4	4	4	1	4	2	4	5	4	2	4	4	2	4	4	5	4	4	1	3	3	3	3	4	2	4	5	4	3	5	2	4	3	1	5	4	5	3	5	4	4	5	3	5	2	2	5	4	4	2	4	4	4	4	5	4	4	2	4	5	2	5	5	4	2	2	5	5	4	3	5	5	5	5	5	2	5	1	5	3	4	2	5	4	0	1
10010043	5	4	1	4	5	4	2	3	4	5	5	2	3	1	3	1	2	3	5	5	3	5	4	3	4	4	2	5	5	3	1	3	2	4	5	3	3	5	4	3	3	3	5	3	3	2	2	4	2	2	5	2	5	5	5	4	4	3	3	5	1	5	5	5	3	3	5	5	5	4	5	3	1	5	5	3	2	4	5	3	4	5	5	5	2	3	5	3	5	5	3	3	2	5	5	4	3	4	4	3	4	3	2	4	1	4	4	4	2	4	2	1	0
10010044	5	4	1	5	4	5	3	1	5	5	5	2	5	1	4	1	2	4	5	5	3	4	4	2	5	4	2	4	4	4	1	4	2	4	4	4	4	5	4	4	3	2	4	4	4	3	2	1	3	3	5	2	4	5	3	4	4	1	3	4	1	5	5	5	4	4	5	4	3	1	4	2	2	4	4	2	1	4	4	4	5	5	4	5	4	4	5	2	4	5	5	2	1	5	4	4	4	3	4	4	4	4	2	5	1	4	4	4	2	4	5	0	1
10010045	4	1	1	5	5	5	5	5	5	2	5	1	3	5	5	1	2	4	4	5	2	1	4	5	3	5	3	4	3	4	1	5	2	5	2	4	3	4	3	2	4	5	3	3	3	2	1	4	4	4	4	1	5	5	5	3	4	2	4	3	2	5	5	3	5	5	5	4	5	5	4	3	3	4	5	5	2	3	4	4	4	5	4	4	1	4	5	4	5	5	3	3	2	4	5	5	3	4	2	5	2	5	2	4	1	2	4	5	2	3	4	0	1
10010046	4	2	4	3	5	5	4	5	1	4	5	1	1	1	4	2	2	3	1	4	4	3	5	5	5	2	3	3	4	3	5	5	1	3	4	4	5	5	5	2	4	5	4	5	5	2	2	1	3	1	5	2	5	5	5	4	4	5	4	4	2	3	4	2	1	2	5	4	4	1	5	3	1	3	5	4	3	5	5	3	5	5	5	4	4	5	5	3	5	5	3	2	1	1	4	4	3	3	4	5	3	5	5	2	1	4	3	5	2	5	4	0	1
10010047	3	1	2	2	2	3	3	3	3	4	4	4	2	2	2	4	2	2	3	2	2	3	3	4	3	2	2	3	2	3	3	2	2	2	3	4	3	3	4	3	2	3	3	2	3	2	3	3	2	3	4	3	3	3	2	2	2	3	2	2	2	5	3	2	4	3	3	3	2	3	3	3	4	4	3	3	3	4	3	3	3	2	4	3	2	2	1	3	4	3	3	2	2	3	3	3	3	2	3	4	3	2	2	2	2	1	2	3	3	2	3	1	0
10010048	4	1	2	4	4	5	4	4	3	4	5	2	3	3	4	2	3	3	3	4	4	3	4	5	3	4	4	2	3	4	3	4	2	5	3	4	3	5	4	3	3	4	4	4	3	3	4	4	4	3	5	3	4	5	5	4	3	2	4	3	2	4	4	3	4	2	5	4	4	4	2	2	2	4	4	4	2	4	4	3	4	4	4	4	1	4	4	1	4	3	4	2	2	4	4	4	3	3	4	4	3	4	2	4	1	2	4	4	3	4	4	0	1
10010049	3	3	2	4	4	4	3	4	4	4	4	1	3	2	4	2	4	4	3	4	3	3	4	3	4	4	3	3	4	4	2	4	2	4	5	3	4	4	4	2	4	4	4	4	4	2	3	3	3	4	4	2	4	4	4	4	4	2	4	4	3	4	4	4	4	4	4	4	4	3	4	2	3	4	4	4	2	4	4	4	4	4	3	4	2	4	4	2	4	4	3	3	2	3	4	4	2	4	4	4	4	4	2	4	2	4	3	4	3	4	4	0	1
10010050	5	1	2	3	5	5	3	4	2	5	4	2	2	3	4	1	5	4	1	5	4	4	3	3	3	4	3	4	4	5	2	4	1	4	4	2	3	5	3	3	4	2	4	3	3	1	3	1	2	2	4	2	5	5	4	4	4	3	4	3	2	4	5	4	1	4	4	4	3	1	5	3	1	5	4	4	2	4	5	5	5	5	5	5	1	5	5	2	5	5	1	2	1	1	5	5	2	3	4	4	4	4	1	3	1	3	4	4	3	4	5	1	0
10010051	3	2	1	4	4	2	3	5	3	4	2	1	2	3	5	2	5	4	3	3	4	4	4	5	3	4	2	4	4	4	3	4	3	4	3	3	3	5	4	4	3	5	4	3	3	3	3	3	4	4	4	2	4	5	5	4	3	3	4	3	3	4	4	4	3	4	2	4	4	3	4	3	3	3	4	4	1	4	4	4	4	5	5	3	1	4	4	4	4	3	1	3	2	4	4	3	3	4	3	4	3	4	1	4	2	4	3	4	3	4	4	0	1
10010052	5	2	1	4	5	5	5	4	3	5	4	1	3	4	4	1	4	4	3	4	3	3	4	5	4	4	4	5	4	5	2	5	3	4	4	3	4	5	4	2	4	5	5	2	4	2	2	4	3	4	5	2	5	5	5	4	4	2	3	4	3	5	5	4	5	4	4	2	4	5	4	4	3	4	3	5	1	4	4	4	4	4	5	4	1	5	4	1	5	5	5	2	2	3	5	2	3	3	4	5	4	4	1	5	2	3	2	4	4	3	5	0	1
10020001	3	1	2	4	1	3	3	3	3	3	2	5	2	1	3	1	1	3	3	3	5	4	3	3	3	3	2	3	4	3	4	2	1	4	2	4	2	4	3	3	2	3	4	3	3	3	3	5	2	3	3	3	3	4	5	4	3	2	3	3	2	4	4	2	2	3	1	2	2	4	3	2	1	4	4	3	2	4	4	4	3	4	2	3	2	4	4	2	4	3	4	2	2	4	4	2	2	2	4	3	3	3	1	3	1	2	3	3	5	2	2	1	0
10020002	4	2	2	4	4	4	2	3	3	3	4	4	2	2	3	2	3	3	2	4	2	3	3	4	3	3	3	4	3	4	3	2	3	3	4	2	3	3	4	2	3	3	3	4	3	2	2	3	4	2	4	2	4	4	4	3	4	3	4	3	2	4	4	4	4	1	4	5	3	3	2	3	3	3	4	4	2	4	4	3	4	4	3	4	2	3	4	3	4	4	2	4	2	3	3	3	2	3	4	3	2	3	2	4	3	4	3	3	3	4	4	0	1
10020003	3	2	2	3	2	5	4	3	3	2	4	5	3	3	3	2	3	3	4	3	3	2	4	5	2	3	3	3	2	4	2	4	3	3	3	3	2	4	2	2	3	5	3	3	2	2	2	4	3	2	3	2	3	4	4	3	3	3	3	3	3	3	5	2	4	3	4	3	3	2	1	4	2	2	3	5	2	2	3	2	2	4	4	2	1	4	5	2	4	4	3	2	3	4	3	2	3	2	3	4	3	4	3	4	4	1	4	2	4	2	3	0	1
10020004	4	2	3	3	2	4	4	4	2	3	3	3	3	3	4	2	3	4	2	4	4	4	3	3	3	4	3	3	3	3	3	4	3	4	3	3	3	3	3	3	4	3	4	4	3	3	3	4	3	3	3	3	3	4	2	3	3	4	3	3	3	4	3	5	4	3	5	3	3	3	3	3	2	4	3	3	3	3	4	4	3	5	3	3	1	5	5	2	5	3	3	3	5	3	4	3	3	3	4	4	4	5	2	4	2	2	4	4	5	5	5	1	0
10020005	4	4	2	3	4	4	4	3	4	3	2	4	4	2	4	2	2	4	4	5	2	3	3	2	4	3	3	2	3	5	3	4	2	4	3	2	4	4	4	3	3	4	4	3	3	3	3	3	3	4	3	2	3	4	4	3	2	2	3	3	3	3	3	4	3	4	4	3	4	3	3	2	4	4	4	5	2	5	3	4	4	5	3	3	2	3	3	2	3	5	3	3	2	5	3	4	3	3	3	4	3	3	2	4	1	3	3	4	3	4	4	1	0
10020006	5	2	2	4	5	4	4	3	1	5	1	5	1	5	4	4	1	4	1	3	5	4	4	5	1	4	4	3	3	5	5	5	2	3	5	5	2	5	3	5	4	4	5	4	4	5	3	5	4	1	5	2	5	5	4	5	4	5	5	2	2	4	4	4	5	5	2	5	4	1	2	4	1	3	4	5	5	4	4	1	5	5	5	5	1	4	4	3	5	5	4	4	1	1	4	4	5	4	4	5	3	2	1	5	3	2	2	4	4	2	5	0	1
10020007	4	2	2	4	3	4	3	4	4	3	3	4	3	2	3	3	3	4	4	4	4	4	4	2	4	3	3	4	4	5	1	4	1	4	5	4	3	4	4	4	3	3	4	3	4	2	2	2	4	2	4	1	4	5	4	4	4	2	4	4	2	5	4	4	2	4	3	3	4	4	4	2	3	4	3	4	2	4	4	4	4	5	4	2	2	4	4	3	4	4	4	3	2	4	4	2	2	2	4	4	3	4	2	4	2	4	4	4	2	4	3	1	0
10020009	3	2	1	5	2	5	2	4	4	2	5	5	5	1	2	1	3	5	5	1	2	4	4	2	3	1	1	4	1	4	5	3	4	2	1	4	2	5	2	3	1	3	4	2	1	4	4	5	4	5	4	4	4	5	4	2	2	2	2	3	3	5	4	2	1	3	5	3	2	2	1	4	2	3	4	4	4	3	3	4	2	4	4	4	1	3	5	2	4	3	4	5	2	5	4	2	4	1	3	4	3	2	2	3	1	2	2	4	3	2	3	1	0
